Word,genre,nombre,nblettres,nbsyll
additionnels,m,p,12,4
additionné,m,s,10,4
additionnés,m,p,11,4
adducteur,m,s,9,3
adducteurs,m,p,10,3
adent,m,s,5,2
adhérent,m,s,8,3
adhérent,m,s,8,3
adhérents,m,p,9,3
adhérents,m,p,9,3
adhéré,m,s,6,3
adhésif,m,s,7,3
adhésif,m,s,7,3
adhésifs,m,p,8,3
adhésifs,m,p,8,3
adieu,m,s,5,2
adieux,m,p,6,2
adipeux,m,,7,3
adipique,m,s,8,3
adja,m,s,4,2
adjacent,m,s,8,3
adjacents,m,p,9,3
adjas,m,p,5,2
adjectif,m,s,8,3
adjectif,m,s,8,3
adjectifs,m,p,9,3
adjoint,m,s,7,2
adjoint,m,s,7,2
adjoint,m,s,7,2
adjoints,m,p,8,2
adjoints,m,p,8,2
adjoints,m,p,8,2
adjudant,m,s,8,3
adjudant-chef,m,s,13,4
adjudant-major,m,s,14,5
adjudants,m,p,9,3
adjudants-chefs,m,p,15,4
adjugé,m,s,6,3
adjugés,m,p,7,3
adjupète,m,s,8,3
adjupètes,m,p,9,3
adjuré,m,s,6,3
adjuvants,m,p,9,3
adjuvants,m,p,9,3
administrant,m,s,12,4
administrateur,m,s,14,5
administrateurs,m,p,15,5
administratif,m,s,13,5
administratif,m,s,13,5
administratifs,m,p,14,5
administratifs,m,p,14,5
administré,m,s,10,4
administré,m,s,10,4
administré,m,s,10,4
administrés,m,p,11,4
administrés,m,p,11,4
admirateur,m,s,10,4
admirateur,m,s,10,4
admirateurs,m,p,11,4
admirateurs,m,p,11,4
admiratif,m,s,9,4
admiratifs,m,p,10,4
admiré,m,s,6,3
admirés,m,p,7,3
admis,m,,5,2
admis,m,,5,2
admis,m,,5,2
admissible,m,s,10,3
admonesté,m,s,9,4
admonestés,m,p,10,4
adobe,m,s,5,2
adolescent,m,s,10,4
adolescent,m,s,10,4
adolescents,m,p,11,4
adolescents,m,p,11,4
adon,m,s,4,2
adonis,m,,6,3
adonné,m,s,6,3
adonnés,m,p,7,3
adoptant,m,s,8,3
adoptant,m,s,8,3
adoptif,m,s,7,3
adoptifs,m,p,8,3
adopté,m,s,6,3
adopté,m,s,6,3
adopté,m,s,6,3
adoptés,m,p,7,3
adoptés,m,p,7,3
adoptés,m,p,7,3
adorant,m,s,7,3
adorants,m,p,8,3
adorateur,m,s,9,4
adorateurs,m,p,10,4
adorné,m,s,6,3
adoré,m,s,5,3
adorés,m,p,6,3
ados,m,,4,2
adossé,m,s,6,3
adossé,m,s,6,3
adossés,m,p,7,3
adossés,m,p,7,3
adoubement,m,s,10,4
adoubé,m,s,6,3
adouci,m,s,6,3
adouci,m,s,6,3
adoucis,m,p,7,3
adoucis,m,p,7,3
adoucissant,m,s,11,4
adoucissant,m,s,11,4
adoucissement,m,s,13,5
adoucissements,m,p,14,5
adoucisseur,m,s,11,4
adoucisseurs,m,p,12,4
adp,m,s,3,3
adressage,m,s,9,3
adressé,m,s,7,3
adressés,m,p,8,3
adret,m,s,5,2
adroit,m,s,6,2
adroits,m,p,7,2
adulateur,m,s,9,4
adulateur,m,s,9,4
adultat,m,s,7,3
adultère,m,s,8,3
adultères,m,p,9,3
adultérin,m,s,9,4
adultérins,m,p,10,4
adultéré,m,s,8,4
adulé,m,s,5,3
adulés,m,p,6,3
adventices,m,p,10,3
advenu,m,s,6,3
adverbe,m,s,7,2
adverbes,m,p,8,2
adénocarcinome,m,s,14,6
adénome,m,s,7,3
adénovirus,m,,10,5
adéquat,m,s,7,3
adéquats,m,p,8,3
aegipans,m,p,8,3
affabulé,m,s,8,4
affacturage,m,s,11,4
affadi,m,s,6,3
affadis,m,p,7,3
affadissement,m,s,13,5
affaibli,m,s,8,3
affaibli,m,s,8,3
affaiblis,m,p,9,3
affaiblis,m,p,9,3
affaiblissant,m,s,13,4
affaiblissement,m,s,15,5
affairement,m,s,11,4
affairements,m,p,12,4
affairisme,m,s,10,3
affairiste,m,s,10,3
affairé,m,s,7,3
affairé,m,s,7,3
affairé,m,s,7,3
affairés,m,p,8,3
affairés,m,p,8,3
affairés,m,p,8,3
affaissement,m,s,12,4
affaissements,m,p,13,4
affaissé,m,s,8,3
affaissés,m,p,9,3
affalement,m,s,10,4
affalé,m,s,6,3
affalés,m,p,7,3
affamé,m,s,6,3
affamé,m,s,6,3
affamé,m,s,6,3
affamés,m,p,7,3
affamés,m,p,7,3
affamés,m,p,7,3
affect,m,s,6,2
affectif,m,s,8,3
affectifs,m,p,9,3
affectionné,m,s,11,4
affectionné,m,s,11,4
affectionnés,m,p,12,4
affectueux,m,,10,3
affecté,m,s,7,3
affecté,m,s,7,3
affectés,m,p,8,3
affectés,m,p,8,3
affermi,m,s,7,3
affermis,m,p,8,3
affermissement,m,s,14,5
affichage,m,s,9,3
affichages,m,p,10,3
affichant,m,s,9,3
afficheur,m,s,9,3
afficheurs,m,p,10,3
affiché,m,s,7,3
affichés,m,p,8,3
affidavit,m,s,9,4
affidé,m,s,6,3
affidés,m,p,7,3
affilié,m,s,7,3
affilié,m,s,7,3
affilié,m,s,7,3
affiliés,m,p,8,3
affiliés,m,p,8,3
affiliés,m,p,8,3
affilé,m,s,6,3
affilés,m,p,7,3
affin,m,s,5,2
affinage,m,s,8,3
affinement,m,s,10,4
affiné,m,s,6,3
affiné,m,s,6,3
affiquets,m,p,9,3
affirmatif,m,s,10,4
affirmatifs,m,p,11,4
affirmé,m,s,7,3
affirmés,m,p,8,3
affixé,m,s,6,3
afflanqué,m,s,9,3
affleurant,m,s,10,3
affleurement,m,s,12,4
affleurements,m,p,13,4
affleuré,m,s,8,3
affligeant,m,s,10,3
affligeants,m,p,11,3
affligé,m,s,7,3
affligé,m,s,7,3
affligés,m,p,8,3
affligés,m,p,8,3
affluent,m,s,8,3
affluent,m,s,8,3
affluents,m,p,9,3
affluents,m,p,9,3
afflux,m,,6,2
afflué,m,s,6,3
affolant,m,s,8,3
affolants,m,p,9,3
affolement,m,s,10,4
affolé,m,s,6,3
affolé,m,s,6,3
affolés,m,p,7,3
affolés,m,p,7,3
affouage,m,s,8,2
affouages,m,p,9,2
affouillement,m,s,13,4
affouillements,m,p,14,4
affouillé,m,s,9,3
affranchi,m,s,9,3
affranchi,m,s,9,3
affranchi,m,s,9,3
affranchis,m,p,10,3
affranchis,m,p,10,3
affranchis,m,p,10,3
affranchissement,m,s,16,4
affreux,m,,7,2
affreux,m,,7,2
affriandé,m,s,9,4
affriandés,m,p,10,4
affriolant,m,s,10,4
affriolants,m,p,11,4
affriolés,m,p,9,4
affront,m,s,7,2
affrontement,m,s,12,4
affrontements,m,p,13,4
affronts,m,p,8,2
affronté,m,s,8,3
affrontés,m,p,9,3
affrontés,m,p,9,3
affrètement,m,s,11,4
affréteur,m,s,9,3
affrété,m,s,7,3
affublement,m,s,11,4
affublé,m,s,7,3
affublé,m,s,7,3
affublés,m,p,8,3
affublés,m,p,8,3
affuré,m,s,6,3
afférent,m,s,8,3
afférents,m,p,9,3
affût,m,s,5,2
affûtage,m,s,8,3
affûteur,m,s,8,3
affûts,m,p,6,2
affûté,m,s,6,3
affûtés,m,p,7,3
afghan,m,s,6,2
afghan,m,s,6,2
afghans,m,p,7,2
afghans,m,p,7,2
aficionado,m,s,10,5
aficionados,m,p,11,5
africain,m,s,8,3
africain,m,s,8,3
africains,m,p,9,3
africains,m,p,9,3
africanisme,m,s,11,4
afrikaans,m,,9,3
afro-américain,m,s,14,6
afro-américain,m,s,14,6
afro-américains,m,p,15,6
afro-américains,m,p,15,6
afro-cubain,m,s,11,4
afro-cubain,m,s,11,4
afro-cubains,m,p,12,4
after shave,m,,11,3
after-shave,m,,11,3
aga,m,s,3,2
agacement,m,s,9,4
agacements,m,p,10,4
agaceur,m,s,7,3
agacé,m,s,5,3
agacés,m,p,6,3
agames,m,p,6,2
agami,m,s,5,3
agar-agar,m,s,9,4
agas,m,p,4,2
agave,m,s,5,2
agaves,m,p,6,2
agaçant,m,s,7,3
agaçants,m,p,8,3
age,m,s,3,1
agencement,m,s,10,4
agencements,m,p,11,4
agencé,m,s,6,3
agencés,m,p,7,3
agenda,m,s,6,3
agendas,m,p,7,3
agenouillement,m,s,14,4
agenouillé,m,s,10,4
agenouillé,m,s,10,4
agenouillés,m,p,11,4
agenouillés,m,p,11,4
agent,m,s,5,2
agents,m,p,6,2
ages,m,p,4,1
aggiornamento,m,s,13,5
agglo,m,s,5,2
agglomérat,m,s,10,4
aggloméré,m,s,9,4
aggloméré,m,s,9,4
aggloméré,m,s,9,4
agglomérés,m,p,10,4
agglomérés,m,p,10,4
agglomérés,m,p,10,4
agglutinatif,m,s,12,5
agglutinement,m,s,13,5
agglutinogène,m,s,13,5
agglutiné,m,s,9,4
agglutinés,m,p,10,4
aggravé,m,s,7,3
aggravés,m,p,8,3
aghas,m,p,5,2
agi,m,s,3,2
agios,m,p,5,2
agioteur,m,s,8,3
agis,m,p,4,2
agissant,m,s,8,3
agissement,m,s,10,4
agissements,m,p,11,4
agitant,m,s,7,3
agitateur,m,s,9,4
agitateurs,m,p,10,4
agité,m,s,5,3
agité,m,s,5,3
agité,m,s,5,3
agités,m,p,6,3
agités,m,p,6,3
agités,m,p,6,3
agnat,m,s,5,2
agnathes,m,p,8,2
agneau,m,s,6,2
agneaux,m,p,7,2
agnelage,m,s,8,3
agnelet,m,s,7,3
agnus dei,m,,9,4
agnus-dei,m,,9,4
agonisant,m,s,9,4
agonisant,m,s,9,4
agonisants,m,p,10,4
agonisants,m,p,10,4
agonisé,m,s,7,4
agoraphobe,m,s,10,4
agouti,m,s,6,3
agoutis,m,p,7,3
agoyate,m,s,7,3
agoyates,m,p,8,3
agrafage,m,s,8,3
agrafeur,m,s,8,3
agrafé,m,s,6,3
agrafés,m,p,7,3
agrainage,m,s,9,3
agrandi,m,s,7,3
agrandis,m,p,8,3
agrandissement,m,s,14,5
agrandissements,m,p,15,5
agrandisseur,m,s,12,4
agrandisseurs,m,p,13,4
agrarien,m,s,8,3
agresseur,m,s,9,3
agresseur,m,s,9,3
agresseurs,m,p,10,3
agresseurs,m,p,10,3
agressif,m,s,8,3
agressifs,m,p,9,3
agressé,m,s,7,3
agressés,m,p,8,3
agriculteur,m,s,11,4
agriculteurs,m,p,12,4
agrippant,m,s,9,3
agrippants,m,p,10,3
agrippement,m,s,11,4
agrippé,m,s,7,3
agrippés,m,p,8,3
agroalimentaire,m,s,15,6
agroalimentaire,m,s,15,6
agrume,m,s,6,2
agrumes,m,p,7,2
agrès,m,,5,2
agréable,m,s,8,3
agréables,m,p,9,3
agrégat,m,s,7,3
agrégatif,m,s,9,4
agrégatif,m,s,9,4
agrégatifs,m,p,10,4
agrégats,m,p,8,3
agrégé,m,s,6,3
agrégé,m,s,6,3
agrégé,m,s,6,3
agrégés,m,p,7,3
agrégés,m,p,7,3
agrégés,m,p,7,3
agrément,m,s,8,3
agréments,m,p,9,3
agrémenté,m,s,9,4
agrémenté,m,s,9,4
agrémentés,m,p,10,4
agréé,m,s,5,3
agréé,m,s,5,3
agréé,m,s,5,3
agréés,m,p,6,3
agréés,m,p,6,3
aguerri,m,s,7,3
aguerri,m,s,7,3
aguerris,m,p,8,3
aguerris,m,p,8,3
aguichage,m,s,9,3
aguichant,m,s,9,3
aguicheur,m,s,9,3
aguicheurs,m,p,10,3
ahan,m,s,4,2
ahanant,m,s,7,3
ahanement,m,s,9,4
ahanements,m,p,10,4
ahans,m,p,5,2
ahané,m,s,5,3
ahuri,m,s,5,3
ahuri,m,s,5,3
ahuri,m,s,5,3
ahuris,m,p,6,3
ahuris,m,p,6,3
ahuris,m,p,6,3
ahurissant,m,s,10,4
ahurissants,m,p,11,4
ahurissement,m,s,12,5
ahurissements,m,p,13,5
aide-comptable,m,s,14,3
aide-cuisinier,m,s,14,4
aide-jardinier,m,s,14,4
aide-major,m,,10,3
aide-mémoire,m,,12,3
aide-soignant,m,s,13,3
aides-soignants,m,p,15,3
aidé,m,s,4,2
aidés,m,p,5,2
aiglefin,m,s,8,3
aiglon,m,s,6,2
aiglons,m,p,7,2
aigre,m,s,5,1
aigre-doux,m,,10,3
aigrelet,m,s,8,3
aigrelets,m,p,9,3
aigres,m,p,6,1
aigres-doux,m,p,11,3
aigri,m,s,5,2
aigri,m,s,5,2
aigri,m,s,5,2
aigris,m,p,6,2
aigris,m,p,6,2
aigris,m,p,6,2
aigu,m,s,4,2
aigu,m,s,4,2
aiguail,m,s,7,2
aiguillage,m,s,10,3
aiguillages,m,p,11,3
aiguillat,m,s,9,3
aiguilleur,m,s,10,3
aiguilleurs,m,p,11,3
aiguillon,m,s,9,3
aiguillonné,m,s,11,4
aiguillonnés,m,p,12,4
aiguillons,m,p,10,3
aiguillé,m,s,8,3
aiguillés,m,p,9,3
aiguiseur,m,s,9,3
aiguisoir,m,s,9,3
aiguisé,m,s,7,3
aiguisé,m,s,7,3
aiguisés,m,p,8,3
aiguisés,m,p,8,3
aigus,m,p,5,2
aigus,m,p,5,2
ail,m,s,3,1
aileron,m,s,7,3
ailerons,m,p,8,3
ailier,m,s,6,2
ailiers,m,p,7,2
aillé,m,s,5,2
aillés,m,p,6,2
ailé,m,s,4,2
ailé,m,s,4,2
ailés,m,p,5,2
ailés,m,p,5,2
aimant,m,s,6,2
aimant,m,s,6,2
aimants,m,p,7,2
aimants,m,p,7,2
aimanté,m,s,7,3
aimantés,m,p,8,3
aimé,m,s,4,2
aimé,m,s,4,2
aimés,m,p,5,2
aimés,m,p,5,2
air,m,s,3,1
air bag,m,s,7,2
air-air,m,,7,2
air-sol,m,p,7,2
airain,m,s,6,2
airbag,m,s,6,2
airbags,m,p,7,2
airbus,m,,6,2
airedale,m,s,8,2
airs,m,p,4,1
ais,m,,3,1
aisseau,m,s,7,2
aisé,m,s,4,2
aisés,m,p,5,2
aixois,m,s,6,2
aixois,m,,6,2
ajax,m,s,4,2
ajonc,m,s,5,2
ajoncs,m,p,6,2
ajournement,m,s,11,4
ajournements,m,p,12,4
ajourné,m,s,7,3
ajourné,m,s,7,3
ajournés,m,p,8,3
ajournés,m,p,8,3
ajours,m,p,6,2
ajouré,m,s,6,3
ajouré,m,s,6,3
ajourés,m,p,7,3
ajourés,m,p,7,3
ajout,m,s,5,2
ajouts,m,p,6,2
ajouté,m,s,6,3
ajouté,m,s,6,3
ajouté,m,s,6,3
ajoutés,m,p,7,3
ajoutés,m,p,7,3
ajoutés,m,p,7,3
ajustage,m,s,8,3
ajustement,m,s,10,4
ajustements,m,p,11,4
ajusteur,m,s,8,3
ajusteurs,m,p,9,3
ajusté,m,s,6,3
ajusté,m,s,6,3
ajustés,m,p,7,3
ajustés,m,p,7,3
ajutage,m,s,7,3
akkadien,m,s,8,3
ako,m,s,3,2
akvavit,m,s,7,3
alambic,m,s,7,3
alambics,m,p,8,3
alambiqué,m,s,9,4
alambiqués,m,p,10,4
alangui,m,s,7,3
alangui,m,s,7,3
alanguis,m,p,8,3
alanguissement,m,s,14,5
alanguissements,m,p,15,5
alarmant,m,s,8,3
alarmants,m,p,9,3
alarmisme,m,s,9,3
alarmé,m,s,6,3
alarmés,m,p,7,3
albacore,m,s,8,3
albanais,m,,8,3
albanais,m,,8,3
albanophone,m,s,11,4
albatros,m,,8,3
albe,m,s,4,1
albigeois,m,,9,3
albigeois,m,,9,3
albinisme,m,s,9,3
albugo,m,s,6,3
album,m,s,5,2
albums,m,p,6,2
albâtre,m,s,7,2
albâtres,m,p,8,2
albène,m,s,6,2
alcade,m,s,6,2
alcalde,m,s,7,2
alcali,m,s,6,3
alcalin,m,s,7,3
alcalins,m,p,8,3
alcalis,m,p,7,3
alcaloïde,m,s,9,4
alcatraz,m,,8,3
alcazar,m,s,7,3
alcibiade,m,s,9,3
alcool,m,s,6,2
alcoolisme,m,s,10,3
alcoolisé,m,s,9,4
alcoolisé,m,s,9,4
alcoolisés,m,p,10,4
alcoolisés,m,p,10,4
alcoolos,m,p,8,3
alcools,m,p,7,2
alcoomètre,m,s,10,3
alcootest,m,s,9,3
alcoran,m,s,7,3
alcyon,m,s,6,2
alcyons,m,p,7,2
alde,m,s,4,1
alderman,m,s,8,3
aldol,m,s,5,2
aldéhyde,m,s,8,3
alenti,m,s,6,3
alentis,m,p,7,3
alentours,m,p,9,3
alençonnais,m,s,11,4
aleph,m,,5,2
alerté,m,s,6,3
alerté,m,s,6,3
alertés,m,p,7,3
alertés,m,p,7,3
alevin,m,s,6,3
alevins,m,p,7,3
alexandra,m,s,9,4
alexandrin,m,s,10,4
alexandrin,m,s,10,4
alexandrins,m,p,11,4
alexandrins,m,p,11,4
alexithymie,m,s,11,5
alezan,m,s,6,3
alezan,m,s,6,3
alezans,m,p,7,3
alezans,m,p,7,3
alfa,m,s,4,2
alfas,m,p,5,2
alfénides,m,p,9,3
algonquin,m,s,9,3
algonquin,m,s,9,3
algorithme,m,s,10,3
algorithmes,m,p,11,3
algérien,m,s,8,3
algérien,m,s,8,3
algériens,m,p,9,3
algériens,m,p,9,3
algérois,m,,8,3
alibi,m,s,5,3
alibis,m,p,6,3
alignement,m,s,10,4
alignements,m,p,11,4
aligné,m,s,6,3
aligné,m,s,6,3
alignés,m,p,7,3
alignés,m,p,7,3
aligot,m,s,6,3
aligoté,m,s,7,4
aligoté,m,s,7,4
aliment,m,s,7,3
aliments,m,p,8,3
alimenté,m,s,8,4
alimentés,m,p,9,4
alinéa,m,s,6,4
alinéas,m,p,7,4
alisier,m,s,7,3
alitement,m,s,9,4
alité,m,s,5,3
alizé,m,s,5,3
alizé,m,s,5,3
alizés,m,p,6,3
alizés,m,p,6,3
aliénant,m,s,8,3
aliéné,m,s,6,3
aliéné,m,s,6,3
aliéné,m,s,6,3
aliénés,m,p,7,3
aliénés,m,p,7,3
aliénés,m,p,7,3
alkali,m,s,6,3
allaitant,m,s,9,3
allaitement,m,s,11,4
allaité,m,s,7,3
allaités,m,p,8,3
allant,m,s,6,2
allant,m,s,6,2
allegro,m,s,7,3
allemand,m,s,8,3
allemand,m,s,8,3
allemands,m,p,9,3
allemands,m,p,9,3
aller,m,s,5,2
aller-retour,m,s,12,4
allergène,m,s,9,3
allergène,m,s,9,3
allergènes,m,p,10,3
allers,m,p,6,2
allers-retours,m,p,14,4
alliacé,m,s,7,3
alliage,m,s,7,2
alliages,m,p,8,2
allier,m,s,6,2
alligator,m,s,9,4
alligators,m,p,10,4
allitératif,m,s,11,5
allium,m,s,6,2
allié,m,s,5,2
allié,m,s,5,2
allié,m,s,5,2
alliés,m,p,6,2
alliés,m,p,6,2
alliés,m,p,6,2
allobarbital,m,,12,5
allochtone,m,s,10,3
allongement,m,s,11,4
allongé,m,s,7,3
allongé,m,s,7,3
allongés,m,p,8,3
allongés,m,p,8,3
allostérique,m,s,12,4
alloué,m,s,6,2
alloués,m,p,7,2
allumage,m,s,8,3
allume-cigare,m,s,13,4
allume-cigares,m,,14,4
allume-feu,m,,10,3
allume-gaz,m,,10,3
allumeur,m,s,8,3
allumeurs,m,p,9,3
allumoir,m,s,8,3
allumé,m,s,6,3
allumé,m,s,6,3
allumé,m,s,6,3
allumés,m,p,7,3
allumés,m,p,7,3
allumés,m,p,7,3
alluré,m,s,6,3
allusif,m,s,7,3
allusifs,m,p,8,3
allègement,m,s,10,4
allèle,m,s,6,2
allèle,m,s,6,2
allé,m,s,4,2
alléchant,m,s,9,3
alléchants,m,p,10,3
alléché,m,s,7,3
alléchés,m,p,8,3
allégement,m,s,10,4
allégements,m,p,11,4
allégorisé,m,s,10,5
allégué,m,s,7,3
allégé,m,s,6,3
allégés,m,p,7,3
alléluia,m,s,8,4
alléluias,m,p,9,4
allés,m,p,5,2
almanach,m,s,8,3
almanachs,m,p,9,3
aloi,m,s,4,2
alourdi,m,s,7,3
alourdis,m,p,8,3
alourdissement,m,s,14,5
aloyau,m,s,6,3
aloès,m,,5,3
alpaga,m,s,6,3
alpage,m,s,6,2
alpages,m,p,7,2
alpagué,m,s,7,3
alpagués,m,p,8,3
alpenstock,m,s,10,3
alpestres,m,p,9,2
alpha,m,,5,2
alphabet,m,s,8,3
alphabets,m,p,9,3
alphabétisé,m,s,11,5
alphanumérique,m,s,14,5
alpin,m,s,5,2
alpinisme,m,s,9,3
alpins,m,p,6,2
alsacien,m,s,8,3
alsacien,m,s,8,3
alsaciens,m,p,9,3
alsaciens,m,p,9,3
alter ego,m,,9,4
alternant,m,s,9,3
alternateur,m,s,11,4
alternatif,m,s,10,4
alternatifs,m,p,11,4
alterne,m,s,7,2
alterné,m,s,7,3
alterné,m,s,7,3
alternés,m,p,8,3
alternés,m,p,8,3
altier,m,s,6,2
altiers,m,p,7,2
altimètre,m,s,9,3
altimètres,m,p,10,3
altruisme,m,s,9,2
altuglas,m,,8,3
altéré,m,s,6,3
altéré,m,s,6,3
altérés,m,p,7,3
altérés,m,p,7,3
alu,m,,3,2
aluminium,m,s,9,4
alun,m,s,4,2
aluni,m,s,5,3
alunissage,m,s,10,4
alunissages,m,p,11,4
alvar,m,s,5,2
alvin,m,s,5,2
alvéole,m,s,7,3
alvéoles,m,p,8,3
alvéolé,m,s,7,4
alvéolés,m,p,8,4
alysse,m,s,6,2
aléa,m,s,4,3
aléas,m,p,5,3
aléoutien,m,s,9,4
amadou,m,s,6,3
amadoué,m,s,7,3
amaigri,m,s,7,3
amaigri,m,s,7,3
amaigris,m,p,8,3
amaigrissant,m,s,12,4
amaigrissants,m,p,13,4
amaigrissement,m,s,14,5
amalgame,m,s,8,3
amalgames,m,p,9,3
amalgamé,m,s,8,4
amalgamés,m,p,9,4
aman,m,s,4,2
amandier,m,s,8,3
amandiers,m,p,9,3
amant,m,s,5,2
amants,m,p,6,2
amaro,m,s,5,3
amarrage,m,s,8,3
amarrages,m,p,9,3
amarré,m,s,6,3
amarrés,m,p,7,3
amas,m,,4,2
amassé,m,s,6,3
amassés,m,p,7,3
amateurisme,m,s,11,4
amati,m,s,5,3
amazonien,m,s,9,4
ambassadeur,m,s,11,4
ambassadeurs,m,p,12,4
ambiant,m,s,7,2
ambiants,m,p,8,2
ambigu,m,s,6,3
ambigus,m,p,7,3
ambitieux,m,,9,3
ambitieux,m,,9,3
ambitionné,m,s,10,4
ambivalent,m,s,10,4
amble,m,s,5,1
ambon,m,s,5,2
ambre,m,s,5,1
ambré,m,s,5,2
ambré,m,s,5,2
ambrés,m,p,6,2
ambrés,m,p,6,2
ambulancier,m,s,11,4
ambulanciers,m,p,12,4
ambulant,m,s,8,3
ambulant,m,s,8,3
ambulants,m,p,9,3
ambulants,m,p,9,3
amen,m,,4,2
amendement,m,s,10,4
amendements,m,p,11,4
amendé,m,s,6,3
amenuisement,m,s,12,5
amenuisé,m,s,8,4
amenuisés,m,p,9,4
amené,m,s,5,2
amenés,m,p,6,3
amer,m,s,4,2
amer,m,s,4,2
amerri,m,s,6,3
amerrissage,m,s,11,4
amers,m,p,5,2
amers,m,p,5,2
ameublement,m,s,11,4
ameublements,m,p,12,4
ameuté,m,s,6,3
ameutés,m,p,7,3
amharique,m,s,9,3
ami,m,s,3,2
ami,m,s,3,2
amiable,m,s,7,2
amiante,m,s,7,2
amical,m,s,6,3
amicaux,m,p,7,3
amidon,m,s,6,3
amidonné,m,s,8,4
amidonnés,m,p,9,4
amigo,m,s,5,3
amigos,m,p,6,3
aminci,m,s,6,3
aminci,m,s,6,3
amincis,m,p,7,3
amincissant,m,s,11,4
amincissant,m,s,11,4
amincissants,m,p,12,4
amincissants,m,p,12,4
amincissement,m,s,13,5
aminoacides,m,p,11,5
aminé,m,s,5,3
aminés,m,p,6,3
amiral,m,s,6,3
amiral,m,s,6,3
amiraux,m,p,7,3
amis,m,p,4,2
amis,m,p,4,2
amish,m,s,5,2
ammoniac,m,s,8,3
ammoniac,m,s,8,3
ammoniacaux,m,p,11,4
ammoniaqué,m,s,10,4
ammonitrate,m,,11,4
ammonium,m,s,8,3
amnios,m,,6,2
amniotique,m,s,10,3
amnistié,m,s,8,3
amnistié,m,s,8,3
amnistiés,m,p,9,3
amnistiés,m,p,9,3
amoché,m,s,6,3
amochés,m,p,7,3
amoindri,m,s,8,3
amoindris,m,p,9,3
amoindrissement,m,s,15,5
amok,m,s,4,2
amolli,m,s,6,3
amollis,m,p,7,3
amollissant,m,s,11,4
amollissement,m,s,13,5
amoncellement,m,s,13,5
amoncellements,m,p,14,5
amoncelé,m,s,8,4
amoncelés,m,p,9,4
amont,m,,5,2
amont,m,s,5,2
amontillado,m,s,11,5
amoral,m,s,6,3
amoraux,m,p,7,3
amorcé,m,s,6,3
amorcés,m,p,7,3
amorti,m,s,6,3
amorti,m,s,6,3
amorti,m,s,6,3
amortis,m,p,7,3
amortis,m,p,7,3
amortis,m,p,7,3
amortissement,m,s,13,5
amortisseur,m,s,11,4
amortisseurs,m,p,12,4
amorçage,m,s,8,3
amorçoir,m,s,8,3
amour,m,s,5,2
amour-goût,m,s,10,3
amour-passion,m,s,13,4
amour-propre,m,s,12,3
amouraché,m,s,9,4
amoureux,m,,8,3
amoureux,m,,8,3
amours-propres,m,p,14,3
amphi,m,s,5,2
amphibie,m,s,8,3
amphibien,m,s,9,3
amphibiens,m,p,10,3
amphibies,m,p,9,3
amphigouri,m,s,10,4
amphigouriques,m,p,14,4
amphigouris,m,p,11,4
amphis,m,p,6,2
amphithéâtre,m,s,12,4
amphithéâtres,m,p,13,4
amphitryon,m,s,10,4
amphés,m,p,6,2
ampli,m,s,5,2
ampli-tuner,m,s,11,4
amplificateur,m,s,13,5
amplificateur,m,s,13,5
amplificateurs,m,p,14,5
amplificateurs,m,p,14,5
amplifié,m,s,8,3
amplifiés,m,p,9,3
amplis,m,p,6,2
ampoulé,m,s,7,3
ampoulés,m,p,8,3
amputé,m,s,6,3
amputé,m,s,6,3
amputé,m,s,6,3
amputés,m,p,7,3
amputés,m,p,7,3
amputés,m,p,7,3
ampère,m,s,6,2
ampèremètre,m,s,11,4
ampères,m,p,7,2
ampélopsis,m,,10,4
ampérage,m,s,8,3
amusant,m,s,7,3
amusants,m,p,8,3
amuse-bouche,m,,12,3
amuse-bouches,m,p,13,3
amuse-gueule,m,,12,3
amuse-gueules,m,p,13,3
amusement,m,s,9,4
amusements,m,p,10,4
amuseur,m,s,7,3
amuseurs,m,p,8,3
amusé,m,s,5,3
amusés,m,p,6,3
amygdalien,m,s,10,4
amyle,m,s,5,2
amylique,m,s,8,3
amènes,m,p,6,2
amé,m,s,3,2
améliorateur,m,s,12,5
amélioré,m,s,8,4
amélioré,m,s,8,4
améliorés,m,p,9,4
améliorés,m,p,9,4
aménagement,m,s,11,5
aménagements,m,p,12,5
aménagé,m,s,7,4
aménagés,m,p,8,4
américain,m,s,9,4
américain,m,s,9,4
américains,m,p,10,4
américains,m,p,10,4
américanisme,m,s,12,5
américanismes,m,p,13,5
américanisé,m,s,11,6
américanisés,m,p,12,6
américano,m,s,9,5
américano-soviétique,m,s,20,8
américanos,m,p,10,5
américium,m,s,9,4
amérindien,m,s,10,4
amérindien,m,s,10,4
amérindiens,m,p,11,4
amérindiens,m,p,11,4
an,m,s,2,1
ana,m,,3,2
anabolisant,m,s,11,5
anabolisant,m,s,11,5
anabolisants,m,p,12,5
anabolisants,m,p,12,5
anachorète,m,s,10,4
anachorètes,m,p,11,4
anachronisme,m,s,12,4
anachronismes,m,p,13,4
anaconda,m,s,8,4
anacondas,m,p,9,4
anaglyphe,m,s,9,3
anal,m,s,4,2
analeptiques,m,p,12,4
analgésique,m,s,11,4
analgésique,m,s,11,4
analgésiques,m,p,12,4
analogue,m,s,8,3
analogues,m,p,9,3
analphabétisme,m,s,14,5
analysant,m,s,9,4
analysants,m,p,10,4
analyseur,m,s,9,4
analyseurs,m,p,10,4
analysé,m,s,7,4
analysé,m,s,7,4
analysés,m,p,8,4
